CARROLL ST,7878.5,17650.5,2.2403376277210127
CASTLE HILL AV,7334.0,13516.5,1.8429915462230706
CATHEDRAL PKWY,12156.5,20840.5,1.7143503475506932
CENTRAL AV,2291.0,6335.0,2.765168048886949
CENTRAL PK N110,10532.5,18319.0,1.739283171136957
CHAMBERS ST,34668.0,110735.5,3.1941704165224416
CHAUNCEY ST,2885.5,4989.5,1.7291630566626235
CHRISTOPHER ST,22946.5,30346.5,1.3224892685158958
CHURCH AV,34228.5,63208.0,1.8466482609521306
CITY / BUS,13981.0,37419.0,2.6764179958515126
CITY HALL,4028.5,10740.0,2.6660047163956806
CLARK ST,33.0,8465.5,256.530303030303
CLASSON AV,6147.0,10755.5,1.749715308280462
CLEVELAND ST,3463.0,6533.0,1.8865145827317356
CLINTON-WASH AV,8506.0,18392.0,2.1622384199388667
CONEY IS-STILLW,24069.5,28243.5,1.1734144872141092
CORTELYOU RD,5671.5,8828.0,1.5565547033412677
CORTLANDT ST,20373.5,38552.0,1.8922620070189216
COURT SQ,12575.5,35549.0,2.8268458510596
COURT SQ-23 ST,3463.0,8668.5,2.503176436615651
CRESCENT ST,5610.0,9950.5,1.7737076648841354
CROWN HTS-UTICA,32431.5,47153.5,1.4539413841481277
CYPRESS AV,3232.5,6560.5,2.0295436968290796
CYPRESS HILLS,1109.0,2509.5,2.262849413886384
DEKALB AV,27464.5,45332.0,1.650567095705365
DELANCEY/ESSEX,25492.5,45107.0,1.769422379131117
DITMAS AV,2652.5,6441.5,2.4284637134778513
DYCKMAN ST,10180.5,18731.5,1.8399390992583862
E 143/ST MARY'S,893.5,2369.5,2.651930609960828
E 149 ST,5160.0,9939.0,1.9261627906976744
E 180 ST,9196.5,13942.5,1.5160658946338281
EAST 105 ST,3577.5,7952.5,2.222921034241789
EAST BROADWAY,63.0,21027.0,333.76190476190476
EASTCHSTER/DYRE,2826.0,8986.0,3.1797593772116066
EASTN PKWY-MUSM,6778.0,10477.5,1.5458099734434936
ELDER AV,7619.0,12747.0,1.6730542065887912
ELMHURST AV,5656.5,15562.5,2.751259612834792
EUCLID AV,7407.5,14034.0,1.894566317921026
EXCHANGE PLACE,7959.5,36873.5,4.632640241221182
FAR ROCKAWAY,4775.0,9981.5,2.0903664921465968
FLATBUSH AV-B.C,10942.5,28337.5,2.589673292209276
FLUSHING AV,9494.5,19884.5,2.094317762915372
FLUSHING-MAIN,65014.0,105950.5,1.6296566893284523
FORDHAM RD,17765.5,30432.5,1.7130111733415891
FOREST AVE,2699.0,6439.0,2.38569840681734
FOREST HILLS 71,19853.0,43194.0,2.1756913312849444
FRANKLIN AV,16128.0,30770.5,1.9078931051587302
FRANKLIN ST,4035.0,9839.0,2.4384138785625775
FREEMAN ST,4290.0,8826.5,2.0574592074592073
FRESH POND RD,4657.0,10832.0,2.3259609190465964
FT HAMILTON PKY,8204.0,18908.0,2.30472940029254
FULTON ST,62499.0,188641.5,3.018312292996688
GATES AV,5952.5,10167.0,1.7080218395632087
GRAHAM AV,10808.5,17712.5,1.6387565342091872
GRAND ARMY PLAZ,4406.0,10454.5,2.3727871084884247
GRAND ST,9078.0,52197.5,5.749889843577881
GRAND-NEWTOWN,11342.0,26574.5,2.3430171045670956
GRANT AV,5949.5,11073.0,1.8611648037650224
GRD CNTRL-42 ST,98811.5,279876.0,2.8324233515329693
GREENPOINT AV,9995.0,16854.0,1.6862431215607805
GROVE STREET,19437.0,44437.0,2.286206719143901
GUN HILL RD,9653.0,22691.0,2.3506681860561485
HALSEY ST,15481.0,24549.5,1.5857825721852594
HARLEM 148 ST,4048.5,7764.0,1.9177473138199332
HARRISON,5414.0,18782.0,3.469154045068341
HEWES ST,2115.5,4374.0,2.067596312928386
HIGH ST,15608.5,17907.0,1.1472595060383766
HOUSTON ST,8550.0,26838.5,3.1390058479532166
HOWARD BCH JFK,6066.5,9083.5,1.4973213549822797
HOYT ST,85.0,12926.0,152.0705882352941
HOYT-SCHER,12233.5,20064.5,1.6401275186986553
HUNTERS PT AV,2532.5,14082.0,5.560513326752221
HUNTS POINT AV,9179.5,20096.0,2.1892259927011275
INTERVALE AV,3294.0,6696.5,2.0329386763812995
INWOOD-207 ST,14.0,12639.5,902.8214285714286
JACKSON AV,2410.5,6975.5,2.8937979672267162
JAMAICA 179 ST,11458.5,30820.0,2.6897063315442686
JAMAICA CENTER,28414.5,65842.5,2.317214802301642
JAMAICA VAN WK,4405.0,10152.5,2.304767309875142
JAY ST-METROTEC,25543.5,65474.5,2.563254839783115
JEFFERSON ST,8023.0,10210.5,1.2726536208400847
JFK JAMAICA CT1,16287.0,19303.0,1.1851783631116841
JKSN HT-ROOSVLT,59958.0,88549.5,1.4768588011608126
JOURNAL SQUARE,23542.0,49809.0,2.115750573443208
JUNCTION BLVD,25441.5,40366.0,1.5866202857535916
JUNIUS ST,131.0,4702.5,35.896946564885496
KEW GARDENS,21158.0,53713.0,2.5386614991965213
KINGS HWY,21760.0,52958.0,2.4337316176470587
KINGSBRIDGE RD,14927.5,27441.0,1.8382850443811758
KINGSTON AV,4288.0,8729.0,2.0356809701492535
KINGSTON-THROOP,7485.5,12364.0,1.6517266715650256
KNICKERBOCKER,2951.5,6722.0,2.2774860240555648
KOSCIUSZKO ST,5140.5,7998.5,1.5559770450345296
LACKAWANNA,3690.5,23515.0,6.371765343449397
LAFAYETTE AV,4989.0,7307.0,1.4646221687712968
LEXINGTON AV/53,22500.0,86857.0,3.8603111111111112
LEXINGTON AV/63,17725.0,39343.0,2.219633286318759
LIBERTY AV,1990.0,4252.5,2.136934673366834
LIVONIA AV,3733.0,6385.5,1.7105545137958746
LONGWOOD AV,3197.5,6657.0,2.081939014855356
LORIMER ST,9882.5,16579.5,1.6776625347837086
MARBLE HILL-225,3713.0,7113.5,1.915836251009965
MARCY AV,11528.0,24689.0,2.141655100624566
METROPOLITAN AV,14643.0,20308.0,1.386874274397323
METS-WILLETS PT,18759.5,6672.5,0.35568645219755324
MIDDLETOWN RD,1479.0,4337.0,2.9323867478025694
MONTROSE AV,8704.5,11276.0,1.295421908208398
MORGAN AV,9409.5,12074.5,1.2832244008714597
MORISN AV/SNDVW,7145.5,12440.0,1.7409558463368553
MORRIS PARK,1505.0,5116.5,3.3996677740863785
MOSHOLU PKWY,6030.0,11366.5,1.8849917081260366
MT EDEN AV,4821.5,9460.5,1.962148708908016
MYRTLE AV,10422.0,18938.5,1.817165611207062
MYRTLE-WILLOUGH,5671.5,8977.0,1.5828264127655822
MYRTLE-WYCKOFF,24057.5,34649.5,1.4402784994284528
NASSAU AV,8258.0,13909.0,1.6843061273916202
NECK RD,3133.0,6104.5,1.9484519629747845
NEPTUNE AV,755.5,2165.5,2.8663136995367307
NEREID AV,2251.0,5115.5,2.2725455353176365
NEVINS ST,10511.5,21200.5,2.0168862674213957
NEW LOTS,6346.5,10495.0,1.6536673757189002
NEW LOTS AV,533.0,11966.5,22.451219512195124
NEW UTRECHT AV,4494.0,7133.0,1.587227414330218
NEWARK BM BW,8521.5,16878.0,1.9806372117584932
NEWARK C,1020.0,7594.5,7.445588235294117
NEWARK HM HE,4771.0,22932.0,4.806539509536785
NEWARK HW BMEBE,1745.0,13480.5,7.725214899713467
NEWKIRK AV,5769.0,12880.5,2.232709308372335
NEWKIRK PLAZA,11250.0,21704.0,1.9292444444444445
NORTHERN BLVD,6059.5,13269.5,2.189867150755013
NORWOOD 205 ST,7898.5,14690.0,1.859846806355637
NORWOOD AV,3799.5,6730.5,1.7714172917489144
NOSTRAND AV,23168.0,38591.5,1.6657242748618784
OCEAN PKWY,3253.0,4983.5,1.531970488779588
ORCHARD BEACH,23.0,51.0,2.217391304347826
OZONE PK LEFFRT,6309.0,14371.0,2.2778570296401965
PARK PLACE,2399.0,10253.0,4.273864110045852
PARKCHESTER,16072.0,33762.5,2.100703086112494
PARKSIDE AV,8276.5,11066.0,1.3370386032743309
PARSONS BLVD,6045.5,12635.0,2.0899842858324376
PATH NEW WTC,31867.5,117133.5,3.6756413273711463
PATH WTC 2,6080.0,16237.5,2.6706414473684212
PAVONIA/NEWPORT,15925.5,40555.5,2.546576245643779
PELHAM BAY PARK,6103.5,12047.5,1.97386745310068
PELHAM PKWY,7915.0,18582.0,2.347694251421352
PENNSYLVANIA AV,202.0,6900.5,34.16089108910891
PRESIDENT ST,3661.5,8440.0,2.3050662296872866
PRINCE ST,31285.0,28621.0,0.9148473709445422
PROSPECT AV,7831.0,19729.0,2.51934618822628
PROSPECT PARK,12607.0,17010.0,1.3492504164353136
QUEENS PLAZA,11940.5,23704.0,1.98517650014656
QUEENSBORO PLZ,22379.0,19524.0,0.8724250413333929
RALPH AV,5321.5,8948.0,1.6814807854928122
RECTOR ST,14930.5,27294.0,1.8280700579350992
RIT-MANHATTAN,3291.0,3109.5,0.9448495897903373
RIT-ROOSEVELT,3065.0,2917.0,0.9517128874388254
ROCKAWAY AV,5487.0,19906.5,3.627938764352105
ROCKAWAY BLVD,5473.0,10424.0,1.904622693221268
ROCKAWAY PARK B,1063.5,1282.0,1.2054536906440996
ROOSEVELT ISLND,8959.0,14965.5,1.6704431298135953
SARATOGA AV,446.0,11059.0,24.795964125560538
SENECA AVE,1849.5,4319.5,2.3354960800216276
SHEEPSHEAD BAY,11912.5,27808.5,2.3343966421825812
SHEPHERD AV,2766.5,5091.0,1.8402313392373035
SIMPSON ST,4895.5,11755.0,2.401184761515678
SMITH-9 ST,5693.5,10763.0,1.890401334855537
SOUTH FERRY,16397.0,28204.0,1.7200707446484114
SPRING ST,22929.0,39412.5,1.7188931048017795
ST LAWRENCE AV,4726.0,8222.5,1.7398434193821413
STEINWAY ST,21754.0,26946.5,1.2386917348533604
STERLING ST,4548.5,9299.5,2.044520171485105
SUTPHIN BLVD,2854.5,7372.0,2.582588894727623
SUTPHIN-ARCHER,25985.0,45463.5,1.7496055416586491
SUTTER AV,5106.0,7674.0,1.5029377203290246
SUTTER AV-RUTLD,422.5,14352.0,33.96923076923077
THIRTY ST,7126.0,13075.5,1.8349003648610722
THIRTY THIRD ST,17107.0,41690.5,2.4370433156018003
TIMES SQ-42 ST,131156.0,201410.5,1.5356560126871817
TREMONT AV,8161.0,15659.5,1.9188212228893518
TWENTY THIRD ST,6143.5,20280.0,3.301049890127777
UNION ST,5349.0,12287.0,2.29706487193868
UTICA AV,17677.5,28846.5,1.6318201103097156
V.CORTLANDT PK,4796.0,10823.5,2.2567764804003336
VAN SICLEN AV,3512.0,12034.5,3.4266799544419135
VAN SICLEN AVE,3638.5,6277.0,1.725161467637763
VERNON-JACKSON,13596.0,27916.0,2.0532509561635774
W 4 ST-WASH SQ,56078.0,79423.0,1.416295160312422
W 8 ST-AQUARIUM,2895.5,4142.5,1.430668278362977
WAKEFIELD/241,6004.0,10699.0,1.7819786808794138
WALL ST,10422.5,86058.0,8.256944111297674
WEST FARMS SQ,5943.0,11549.5,1.9433787649335352
WESTCHESTER SQ,5196.5,12168.0,2.341576060810161
WHITEHALL S-FRY,16143.0,38613.0,2.3919345846496936
WHITLOCK AV,2213.5,4033.5,1.8222272419245538
WILSON AV,6287.0,9344.5,1.4863209797995864
WINTHROP ST,3280.0,8810.5,2.6861280487804877
WOODHAVEN BLVD,22220.5,40655.0,1.8296167953016358
WOODLAWN,4687.5,9153.0,1.95264
WORLD TRADE CTR,16316.5,34108.5,2.0904299328900193
YORK ST,9594.0,16944.0,1.7661038148843027
ZEREGA AV,2413.0,5174.0,2.144218814753419
